Id,Category
5ad54d625b96ef001a10ac68,1
56e1bc3ae3433e1400423104,1
56e1bc3ae3433e1400423105,1
56e1bc3ae3433e1400423106,1
56e1bc3ae3433e1400423107,0
56e1bc3ae3433e1400423108,0
5ad54e7c5b96ef001a10ac76,1
5ad54e7c5b96ef001a10ac77,1
5ad54e7c5b96ef001a10ac78,1
5ad54e7c5b96ef001a10ac79,1
5ad54e7c5b96ef001a10ac7a,1
56e1bd4acd28a01900c67afc,0
56e1bd4acd28a01900c67afd,1
56e1bd4acd28a01900c67afe,1
56e1bd4acd28a01900c67aff,1
5ad54f775b96ef001a10ac88,1
5ad54f775b96ef001a10ac89,1
5ad54f775b96ef001a10ac8a,1
5ad54f775b96ef001a10ac8b,1
56e1c0f6cd28a01900c67b2c,1
56e1c0f6cd28a01900c67b2d,0
56e1c0f6cd28a01900c67b2e,0
5ad5501f5b96ef001a10ac90,0
5ad5501f5b96ef001a10ac91,0
5ad5501f5b96ef001a10ac92,0
5ad5501f5b96ef001a10ac93,1
56e1c2eee3433e1400423134,1
56e1c2eee3433e1400423135,1
56e1c2eee3433e1400423136,1
56e1c2eee3433e1400423137,1
56e1c2eee3433e1400423138,0
5ad55ee35b96ef001a10ace4,1
5ad55ee35b96ef001a10ace5,1
5ad55ee35b96ef001a10ace6,1
5ad55ee35b96ef001a10ace7,1
5ad55ee35b96ef001a10ace8,0
56e1c3e1e3433e1400423148,0
56e1c3e1e3433e1400423149,0
56e1c3e1e3433e140042314a,0
5ad55fe75b96ef001a10ad0c,1
5ad55fe75b96ef001a10ad0d,0
5ad55fe75b96ef001a10ad0e,0
5ad55fe75b96ef001a10ad0f,0
56e1c4fce3433e140042314e,0
56e1c4fce3433e140042314f,0
56e1c4fce3433e1400423150,0
56e1c4fce3433e1400423151,0
56e1c4fce3433e1400423152,1
5ad560b85b96ef001a10ad1e,1
5ad560b85b96ef001a10ad1f,0
5ad560b85b96ef001a10ad20,1
5ad560b85b96ef001a10ad21,1
5ad560b85b96ef001a10ad22,1
56e1c720e3433e140042316a,1
56e1c720e3433e140042316b,0
56e1c720e3433e140042316c,1
56e1c720e3433e140042316d,1
56e1c720e3433e140042316e,1
5ad561c85b96ef001a10ad3c,1
5ad561c85b96ef001a10ad3d,1
5ad561c85b96ef001a10ad3e,0
5ad561c85b96ef001a10ad3f,1
5ad561c85b96ef001a10ad40,1
56e1c7e2cd28a01900c67b74,1
56e1c7e2cd28a01900c67b75,1
56e1c7e2cd28a01900c67b76,0
5ad562525b96ef001a10ad50,1
5ad562525b96ef001a10ad51,1
5ad562525b96ef001a10ad52,1
5ad562525b96ef001a10ad53,1
56e1c9bfe3433e1400423192,0
56e1c9bfe3433e1400423193,0
56e1c9bfe3433e1400423194,1
56e1c9bfe3433e1400423195,1
56e1c9bfe3433e1400423196,1
5ad5632f5b96ef001a10ad6c,1
5ad5632f5b96ef001a10ad6d,0
5ad5632f5b96ef001a10ad6e,1
5ad5632f5b96ef001a10ad6f,1
5ad5632f5b96ef001a10ad70,1
56e1cbe2cd28a01900c67bac,0
56e1cbe2cd28a01900c67bad,0
56e1cbe2cd28a01900c67bae,1
56e1cbe2cd28a01900c67baf,0
56e1cbe2cd28a01900c67bb0,0
5ad5648b5b96ef001a10ad94,0
5ad5648b5b96ef001a10ad95,0
5ad5648b5b96ef001a10ad96,1
5ad5648b5b96ef001a10ad97,0
5ad5648b5b96ef001a10ad98,1
56e1ce08e3433e14004231a4,1
56e1ce08e3433e14004231a5,1
56e1ce08e3433e14004231a6,1
56e1ce08e3433e14004231a8,1
5ad565575b96ef001a10adb2,1
5ad565575b96ef001a10adb3,0
5ad565575b96ef001a10adb4,1
5ad565575b96ef001a10adb5,1
56e1d9fee3433e14004231cb,1
56e1d9fee3433e14004231cc,1
56e1d9fee3433e14004231cd,1
56e1d9fee3433e14004231ce,1
5ad566375b96ef001a10adce,1
5ad566375b96ef001a10adcf,1
5ad566375b96ef001a10add0,1
5ad566375b96ef001a10add1,1
56e1dc62cd28a01900c67bca,1
56e1dc62cd28a01900c67bcb,1
56e1dc62cd28a01900c67bcc,0
56e1dc62cd28a01900c67bcd,1
56e1dc62cd28a01900c67bce,1
5ad567055b96ef001a10adea,1
5ad567055b96ef001a10adeb,0
5ad567055b96ef001a10adec,0
5ad567055b96ef001a10aded,1
5ad567055b96ef001a10adee,0
56e1ddfce3433e14004231d5,0
56e1ddfce3433e14004231d6,0
56e1ddfce3433e14004231d8,0
5ad568175b96ef001a10ae10,1
5ad568175b96ef001a10ae11,0
5ad568175b96ef001a10ae12,0
5ad568175b96ef001a10ae13,1
5ad568175b96ef001a10ae14,0
56e1ded7cd28a01900c67bd4,0
56e1ded7cd28a01900c67bd5,0
56e1ded7cd28a01900c67bd6,1
5ad568d35b96ef001a10ae1a,1
5ad568d35b96ef001a10ae1b,1
5ad568d35b96ef001a10ae1c,1
5ad568d35b96ef001a10ae1d,1
56e1e9dfe3433e14004231fc,1
56e1e9dfe3433e14004231fd,0
56e1e9dfe3433e14004231fe,1
56e1e9dfe3433e14004231ff,1
56e1e9dfe3433e1400423200,0
5ad569c05b96ef001a10ae36,1
5ad569c05b96ef001a10ae37,0
5ad569c05b96ef001a10ae38,1
5ad569c05b96ef001a10ae39,1
5ad569c05b96ef001a10ae3a,1
56e1ec83cd28a01900c67c0a,0
56e1ec83cd28a01900c67c0b,1
56e1ec83cd28a01900c67c0c,0
56e1ec83cd28a01900c67c0e,1
5ad56aea5b96ef001a10ae48,1
5ad56aea5b96ef001a10ae49,0
5ad56aea5b96ef001a10ae4a,1
5ad56aea5b96ef001a10ae4b,1
5ad56aea5b96ef001a10ae4c,1
56e1ee4de3433e1400423210,0
56e1ee4de3433e1400423211,0
56e1ee4de3433e1400423212,1
56e1ee4de3433e1400423214,0
5ad56bcd5b96ef001a10ae62,0
5ad56bcd5b96ef001a10ae63,0
5ad56bcd5b96ef001a10ae64,1
5ad56bcd5b96ef001a10ae65,1
5ad56bcd5b96ef001a10ae66,1
56e1efa0e3433e140042321a,1
56e1efa0e3433e140042321b,1
56e1efa0e3433e140042321c,0
56e1efa0e3433e140042321d,0
5ad56c6b5b96ef001a10ae6c,0
5ad56c6b5b96ef001a10ae6d,1
5ad56c6b5b96ef001a10ae6e,0
5ad56c6b5b96ef001a10ae6f,0
56e1f10ee3433e1400423222,0
56e1f10ee3433e1400423223,0
56e1f10ee3433e1400423224,1
56e1f10ee3433e1400423225,1
56e1f10ee3433e1400423226,1
5ad56d3e5b96ef001a10ae84,1
5ad56d3e5b96ef001a10ae85,0
5ad56d3e5b96ef001a10ae86,1
5ad56d3e5b96ef001a10ae87,1
5ad56d3e5b96ef001a10ae88,1
56e1fc57e3433e140042322c,1
56e1fc57e3433e140042322f,0
56e1fc57e3433e1400423230,0
5ad56e5c5b96ef001a10ae9e,1
5ad56e5c5b96ef001a10ae9f,1
5ad56e5c5b96ef001a10aea0,1
5ad56e5c5b96ef001a10aea1,1
5ad56e5c5b96ef001a10aea2,1
56e1febfe3433e1400423236,0
56e1febfe3433e1400423237,0
56e1febfe3433e1400423238,0
56e1febfe3433e1400423239,1
56e1febfe3433e140042323a,0
5ad56ef05b96ef001a10aea8,0
5ad56ef05b96ef001a10aea9,0
5ad56ef05b96ef001a10aeaa,1
5ad56ef05b96ef001a10aeab,0
56e200e4cd28a01900c67c14,0
56e200e4cd28a01900c67c15,0
56e200e4cd28a01900c67c16,0
56e200e4cd28a01900c67c17,0
56e200e4cd28a01900c67c18,1
5ad56fe65b96ef001a10aec2,1
5ad56fe65b96ef001a10aec3,0
5ad56fe65b96ef001a10aec4,1
5ad56fe65b96ef001a10aec5,0
5ad56fe65b96ef001a10aec6,1
56e202e9e3433e1400423240,1
56e202e9e3433e1400423241,1
56e202e9e3433e1400423242,1
56e202e9e3433e1400423243,1
56e202e9e3433e1400423244,0
5ad570b25b96ef001a10aedc,1
5ad570b25b96ef001a10aedd,1
5ad570b25b96ef001a10aede,1
5ad570b25b96ef001a10aedf,1
56e2042ecd28a01900c67c1e,1
56e2042ecd28a01900c67c1f,1
56e2042ecd28a01900c67c20,0
5ad5719f5b96ef001a10aeec,1
5ad5719f5b96ef001a10aeed,1
5ad5719f5b96ef001a10aeee,0
5ad5719f5b96ef001a10aeef,1
5ad5719f5b96ef001a10aef0,1
56e20a27cd28a01900c67c24,0
56e20a27cd28a01900c67c25,0
5ad53ac65b96ef001a10abac,1
5ad53ac65b96ef001a10abad,0
5ad53ac65b96ef001a10abae,0
5ad53ac65b96ef001a10abaf,0
56e20a3ae3433e140042324a,0
56e20a3ae3433e140042324b,0
56e20a3ae3433e140042324d,1
56e20a3ae3433e140042324e,0
5ad572b15b96ef001a10af06,1
5ad572b15b96ef001a10af07,1
5ad572b15b96ef001a10af08,1
5ad572b15b96ef001a10af09,1
5ad572b15b96ef001a10af0a,1
5705e26d75f01819005e76d4,1
5705e26d75f01819005e76d5,0
5705e26d75f01819005e76d6,1
5705e26d75f01819005e76d7,1
5705e26d75f01819005e76d8,0
5ad0178577cf76001a68698a,1
5ad0178577cf76001a68698b,0
5ad0178577cf76001a68698c,1
5705e33f52bb89140068964c,1
5705e33f52bb89140068964d,1
5705e33f52bb89140068964e,1
5705e33f52bb89140068964f,1
5705e33f52bb891400689650,1
5ad0185a77cf76001a6869b8,1
5ad0185a77cf76001a6869b9,1
5ad0185a77cf76001a6869ba,1
5705e3f252bb89140068966a,0
5705e3f252bb89140068966b,1
5705e3f252bb89140068966c,1
5705e3f252bb89140068966d,1
5705e3f252bb89140068966e,1
5ad01a6277cf76001a686a0c,1
5ad01a6277cf76001a686a0d,0
5ad01a6277cf76001a686a0e,0
5ad01a6277cf76001a686a0f,0
5705e4fe75f01819005e7704,1
5705e4fe75f01819005e7705,1
5705e4fe75f01819005e7706,1
5705e4fe75f01819005e7707,1
5ad01c8877cf76001a686a64,1
5ad01c8877cf76001a686a65,1
5ad01c8877cf76001a686a66,0
5705e63175f01819005e7720,1
5705e63175f01819005e7721,1
5705e63175f01819005e7722,1
5705e63175f01819005e7723,1
5705e63175f01819005e7724,0
5ad01e4677cf76001a686aa6,1
5ad01e4677cf76001a686aa7,1
5ad01e4677cf76001a686aa8,1
5ad01e4677cf76001a686aa9,1
5705e99452bb891400689688,1
5705e99452bb891400689689,1
5705e99452bb89140068968a,1
5705e99452bb89140068968b,1
5705e99452bb89140068968c,0
5ad01f0f77cf76001a686ac2,1
5ad01f0f77cf76001a686ac3,1
5ad01f0f77cf76001a686ac4,1
5705eb3375f01819005e7764,1
5705eb3375f01819005e7765,0
5705eb3375f01819005e7766,1
5705eb3375f01819005e7767,1
5705eb3375f01819005e7768,1
5ad0206677cf76001a686afa,1
5ad0206677cf76001a686afb,0
5ad0206677cf76001a686afc,1
5ad0206677cf76001a686afd,0
5705ec1675f01819005e776e,0
5705ec1675f01819005e776f,1
5705ec1675f01819005e7770,0
5705ec1675f01819005e7771,1
5705ec1675f01819005e7772,1
5ad0220a77cf76001a686b2a,1
5ad0220a77cf76001a686b2b,1
5ad0220a77cf76001a686b2c,1
5ad0220a77cf76001a686b2d,1
5ad0220a77cf76001a686b2e,1
5705eccb52bb8914006896b8,1
5705eccb52bb8914006896b9,1
5705eccb52bb8914006896ba,1
5705eccb52bb8914006896bb,1
5ad0228a77cf76001a686b58,1
5ad0228a77cf76001a686b59,1
5ad0228a77cf76001a686b5a,1
5705edcd52bb8914006896ca,1
5705edcd52bb8914006896cb,1
5705edcd52bb8914006896cc,1
5705edcd52bb8914006896cd,0
5705edcd52bb8914006896ce,1
5ad0297e77cf76001a686c3a,0
5ad0297e77cf76001a686c3b,1
5ad0297e77cf76001a686c3c,0
5ad0297e77cf76001a686c3d,1
5705eee952bb8914006896de,0
5705eee952bb8914006896df,1
5705eee952bb8914006896e0,1
5705eee952bb8914006896e1,0
5705eee952bb8914006896e2,1
5ad02cde77cf76001a686cc6,0
5ad02cde77cf76001a686cc7,1
5ad02cde77cf76001a686cc8,1
5ad02cde77cf76001a686cc9,0
5705f09e75f01819005e77a4,0
5705f09e75f01819005e77a5,1
5705f09e75f01819005e77a6,1
5705f09e75f01819005e77a7,1
5705f09e75f01819005e77a8,1
5ad02e5d77cf76001a686d3a,1
5ad02e5d77cf76001a686d3b,1
5ad02e5d77cf76001a686d3c,1
5ad02e5d77cf76001a686d3d,0
5ad02e5d77cf76001a686d3e,0
5705f13d52bb8914006896f0,0
5705f13d52bb8914006896f1,0
5705f13d52bb8914006896f2,0
5705f13d52bb8914006896f3,1
5705f13d52bb8914006896f4,0
5ad02ee077cf76001a686d58,1
5ad02ee077cf76001a686d59,1
5ad02ee077cf76001a686d5a,1
5705f36452bb891400689718,1
5705f36452bb891400689719,1
5705f36452bb89140068971a,1
5705f36452bb89140068971b,1
5705f36452bb89140068971c,1
5ad02ff177cf76001a686da2,1
5ad02ff177cf76001a686da3,1
5ad02ff177cf76001a686da4,1
5ad02ff177cf76001a686da5,1
5705f7c875f01819005e77dc,0
